episode,total_steps,episode_reward,episode_length,mean_reward_100,vehicles_processed,total_waiting_time,final_queue_length,convergence_metric,training_time_hours
218,0,-241,18,-659.85,1,0,0,31.100000000000023,0.032655337386661105
219,0,-271,20,-659.6,8,0,0,27.600000000000023,0.03267446411980523
220,0,-286,21,-622.06,13,0,0,30.600000000000023,0.03269334965282016
221,0,-356,26,-622.27,0,0,0,12.600000000000023,0.03270911514759064
222,0,-306,21,-585.43,0,0,0,4.100000000000023,0.03272665070162879
223,0,-251,18,-585.69,0,0,0,5.600000000000023,0.03274149305290646
224,0,-306,22,-548.91,1,0,0,0.6000000000000227,0.0327563958035575
225,0,-225,17,-548.19,4,0,0,-13.300000000000011,0.03276668541961246
226,0,-316,24,-511.06,3,0,0,4.199999999999989,0.03278970228301154
227,0,-236,17,-473.12,0,0,0,9.5,0.03280584600236681
228,0,-230,17,-471.46,2,0,0,-0.4000000000000341,0.03281762745645311
229,0,-206,15,-470.81,0,0,0,5.099999999999966,0.03282804032166799
230,0,-236,17,-469.76,0,0,0,5.099999999999966,0.03284063034587436
231,0,-256,19,-432.65,4,0,0,26.599999999999966,0.03285973224374983
232,0,-261,18,-433.15,0,0,0,36.599999999999966,0.032872598303688896
233,0,-266,19,-432.02,3,0,0,34.099999999999966,0.0328986570570204
234,0,-281,20,-432.24,0,0,0,41.599999999999966,0.03292938788731893
235,0,-281,20,-432.69,0,0,0,30.900000000000034,0.03295181175072988
236,0,-376,27,-434.39,7,0,0,21.400000000000034,0.03297364188565148
237,0,-271,20,-434.2,4,0,0,13.0,0.03298536976178487
238,0,-356,25,-435.0,2,0,0,-0.6999999999999886,0.03300158692730798
239,0,-263,19,-397.71,1,0,0,-12.899999999999977,0.033013664682706195
240,0,-246,17,-397.03,0,0,0,-18.899999999999977,0.03302793410089281
241,0,-246,18,-397.38,0,0,0,-27.899999999999977,0.03304016980859968
242,0,-245,19,-396.43,3,0,0,-30.80000000000001,0.033053267863061696
243,0,-341,24,-397.4,2,0,0,-36.80000000000001,0.03308202068010966
244,0,-232,17,-397.52,0,0,0,-34.39999999999998,0.03310158795780606
245,0,-296,21,-398.19,1,0,0,-30.30000000000001,0.03311806294653151
246,0,-236,17,-396.81,3,0,0,-10.300000000000011,0.033132631381352744
247,0,-221,16,-396.35,2,0,0,-1.8000000000000114,0.03315381904443105
248,0,-271,20,-395.26,5,0,0,19.30000000000001,0.0331669600142373
249,0,-231,17,-394.67,0,0,0,28.19999999999999,0.033178310129377574
250,0,-316,23,-395.43,0,0,0,22.19999999999999,0.03320060094197591
251,0,-221,16,-394.83,0,0,0,23.69999999999999,0.03321639113956028
252,0,-301,22,-394.93,7,0,0,16.5,0.03323476758268144
253,0,-231,16,-393.09,0,0,0,35.00000000000003,0.033245491650369434
254,0,-306,22,-392.99,4,0,0,22.69999999999999,0.0332583577103085
255,0,-236,17,-392.39,0,0,0,30.19999999999999,0.033269665506150986
256,0,-281,20,-389.81,0,0,0,11.699999999999989,0.033287031319406295
257,0,-201,14,-385.73,0,0,0,8.699999999999989,0.03330004784795973
258,0,-256,18,-385.39,2,0,0,1.6999999999999886,0.033313107821676465
259,0,-251,18,-383.91,0,0,0,-3.5,0.033325884805785286
260,0,-346,25,-383.71,3,0,0,0.5,0.03335135042667389
261,0,-266,19,-380.89,0,0,0,-6.5,0.0333697870042589
262,0,-266,19,-370.32,2,0,0,2.6000000000000227,0.033385010692808366
263,0,-276,19,-370.47,0,0,0,-12.900000000000006,0.03340261995792389
264,0,-266,20,-364.35,12,0,0,-1.5,0.0334155664841334
265,0,-251,19,-362.35,3,0,0,-9.0,0.033428882294230994
266,0,-236,17,-360.25,0,0,0,0.0,0.03344171232647366
267,0,-266,19,-359.65,0,0,0,-8.5,0.033454241620169745
268,0,-246,18,-321.16,5,0,0,-9.0,0.03346778180864122
269,0,-236,17,-314.52,0,0,0,-5.5,0.033489172061284385
270,0,-236,17,-313.83,0,0,0,8.5,0.033510627746582033
271,0,-231,16,-310.69,0,0,0,16.5,0.03353296723630693
272,0,-266,20,-309.16,2,0,0,13.0,0.03355414688587189
273,0,-266,19,-305.22,1,0,0,18.5,0.03356778813732995
274,0,-291,20,-302.62,0,0,0,12.0,0.033581963181495665
275,0,-311,22,-291.18,0,0,0,7.5,0.03360314283106062
276,0,-301,21,-291.63,2,0,0,-3.5,0.03362722423341539
277,0,-206,15,-288.13,2,0,0,9.0,0.033638578255971274
278,0,-311,22,-288.73,1,0,0,1.5,0.03365336192978753
279,0,-276,19,-285.69,0,0,0,-4.0,0.033666006459130184
280,0,-231,16,-280.69,0,0,0,-14.5,0.033675819502936466
281,0,-251,18,-281.09,0,0,0,-20.0,0.03368840191099379
282,0,-231,17,-280.24,1,0,0,-16.5,0.03369899166954888
