episode,total_steps,episode_reward,episode_length,mean_reward_100,vehicles_processed,total_waiting_time,final_queue_length,convergence_metric,training_time_hours
172,0,-555,60,-742.48,147,0,0,-29.200000000000045,0.009552862577968174
173,0,-1006,97,-746.89,262,0,0,-64.19999999999993,0.009614707893795437
174,0,-1543,148,-751.94,470,0,0,-65.80000000000007,0.00970315502749549
175,0,-613,64,-751.69,125,0,0,48.5,0.009742964307467144
176,0,-1255,133,-756.0,408,0,0,-73.20000000000005,0.009828976194063822
177,0,-612,64,-754.41,180,0,0,-124.29999999999995,0.00986649685435825
178,0,-1597,167,-765.11,499,0,0,-214.39999999999998,0.009977041416698033
179,0,-1633,181,-775.58,518,0,0,-386.79999999999995,0.010084236198001438
180,0,-446,44,-768.09,78,0,0,-264.9,0.010115347041024103
181,0,-1923,207,-784.45,635,0,0,-469.0999999999999,0.010237805313534206
182,0,-194,22,-782.82,26,0,0,-432.70000000000005,0.010255302919281853
183,0,-1023,108,-785.35,300,0,0,-399.5000000000001,0.010318187144067553
184,0,-1219,114,-772.7,304,0,0,-308.79999999999995,0.010392056703567505
185,0,-449,51,-772.27,120,0,0,-361.5999999999999,0.010425189865960015
186,0,-704,68,-772.15,171,0,0,-217.0,0.010476958354314168
187,0,-1170,115,-781.38,320,0,0,-244.5,0.010547839866744147
188,0,-273,29,-775.76,54,0,0,-11.5,0.010571203827857971
189,0,-1014,100,-780.88,238,0,0,163.89999999999998,0.010634832580884298
190,0,-1628,161,-790.88,491,0,0,-4.600000000000023,0.01073451128270891
191,0,-1692,178,-804.7,520,0,0,181.69999999999993,0.01085071345170339
192,0,-200,23,-802.68,35,0,0,145.0,0.010868496166335211
193,0,-1697,182,-812.85,538,0,0,79.30000000000007,0.011003608637385897
194,0,-1012,113,-813.45,341,0,0,67.60000000000002,0.011074438691139221
195,0,-278,29,-812.61,44,0,0,68.29999999999995,0.011094556583298578
196,0,-660,69,-811.47,189,0,0,17.600000000000023,0.011141410006417168
197,0,-1056,108,-815.7,346,0,0,84.79999999999995,0.011204270190662807
198,0,-2442,253,-835.84,853,0,0,-264.5000000000001,0.011356005801094903
199,0,-219,26,-823.06,35,0,0,-246.9000000000001,0.011376932462056477
200,0,-1160,128,-826.16,368,0,0,-81.89999999999986,0.011460388567712572
201,0,-416,39,-812.45,85,0,0,22.600000000000023,0.011495073371463351
202,0,-397,41,-802.31,85,0,0,3.5,0.011526459455490112
203,0,-818,79,-806.38,202,0,0,158.80000000000007,0.011576899687449137
204,0,-615,60,-809.27,145,0,0,177.79999999999995,0.011624697380595737
205,0,-754,75,-805.31,194,0,0,113.09999999999991,0.011682709919081795
206,0,-697,80,-807.9,202,0,0,105.0,0.011741347776518928
207,0,-715,77,-803.6,214,0,0,127.70000000000005,0.01179826491408878
208,0,-529,54,-804.72,144,0,0,535.9000000000001,0.011838105387157865
209,0,-740,84,-809.23,236,0,0,404.30000000000007,0.011891723407639398
210,0,-1671,175,-817.24,515,0,0,306.39999999999986,0.012003583908081055
211,0,-345,32,-812.27,60,0,0,185.89999999999998,0.012029675841331482
212,0,-2523,247,-832.13,744,0,0,-7.0,0.012179024484422471
213,0,-558,65,-829.94,192,0,0,-68.90000000000009,0.012222397923469543
214,0,-1507,167,-835.88,515,0,0,-197.79999999999995,0.012329124609629313
215,0,-1057,106,-826.61,325,0,0,-180.5,0.012413914468553331
216,0,-488,46,-824.49,97,0,0,-155.89999999999998,0.01245526029003991
217,0,-894,93,-829.13,299,0,0,-207.9000000000001,0.012522202928860983
218,0,-186,25,-816.71,25,0,0,-364.9,0.012542482283380297
219,0,-458,44,-815.78,72,0,0,-284.6,0.012571523719363742
220,0,-394,37,-813.24,67,0,0,-105.79999999999995,0.012597058084275987
221,0,-516,55,-809.3,158,0,0,-130.0,0.012630152702331542
222,0,-270,30,-806.28,68,0,0,307.9000000000001,0.01265431887573666
223,0,-469,52,-798.72,121,0,0,290.80000000000007,0.01269417146841685
224,0,-399,37,-799.97,67,0,0,490.79999999999995,0.012748058901892768
225,0,-500,52,-801.24,119,0,0,576.8000000000001,0.01277917053964403
226,0,-611,56,-803.56,91,0,0,543.5999999999999,0.012818337082862855
227,0,-497,47,-805.26,90,0,0,601.2,0.012849447992112902
228,0,-1165,109,-810.14,286,0,0,469.0,0.012916243937280443
229,0,-976,88,-808.58,214,0,0,389.0,0.01297513398859236
230,0,-1872,181,-823.77,495,0,0,113.5,0.013087779217296177
231,0,-413,41,-812.61,78,0,0,140.89999999999998,0.013115602731704711
232,0,-1996,192,-828.45,565,0,0,-257.0,0.013234222730000814
233,0,-1098,119,-835.19,348,0,0,-328.80000000000007,0.013313974340756735
234,0,-754,65,-840.52,152,0,0,-475.1,0.013353104657597013
235,0,-409,50,-838.48,141,0,0,-521.7,0.013387593030929566
236,0,-755,78,-835.83,179,0,0,-523.8,0.013439504437976414
237,0,-826,82,-834.22,232,0,0,-596.4000000000001,0.013491459025277031
238,0,-1505,158,-843.73,500,0,0,-532.5000000000001,0.013588848643832736
239,0,-292,30,-843.22,44,0,0,-412.29999999999995,0.013613731463750204
240,0,-1892,187,-852.45,534,0,0,-266.5,0.013733787073029411
241,0,-477,48,-845.7,130,0,0,-283.19999999999993,0.013768416312005784
242,0,-466,46,-840.42,135,0,0,42.39999999999998,0.013803739812639024
243,0,-463,43,-837.88,95,0,0,168.80000000000007,0.013834336002667745
244,0,-373,34,-835.88,52,0,0,242.4000000000001,0.013870216409365336
245,0,-1295,128,-843.68,359,0,0,144.70000000000005,0.013975473244984944
246,0,-1965,211,-835.49,602,0,0,38.10000000000002,0.014116971029175652
247,0,-289,26,-831.52,23,0,0,124.70000000000005,0.014139210383097331
248,0,-567,65,-831.36,184,0,0,252.5000000000001,0.014184784491856893
249,0,-2104,225,-844.69,642,0,0,2.8999999999999773,0.014353356824980842
250,0,-641,71,-845.99,211,0,0,130.0,0.014398230910301209
251,0,-260,25,-840.48,35,0,0,158.10000000000002,0.01442295359240638
252,0,-342,33,-836.35,54,0,0,17.5,0.014448542263772752
253,0,-860,82,-838.37,219,0,0,-85.70000000000005,0.01450205730067359
254,0,-315,33,-837.59,57,0,0,-118.0,0.014529341326819526
255,0,-766,76,-836.71,169,0,0,23.5,0.014580452442169189
256,0,-546,55,-835.35,144,0,0,286.4,0.014620198011398315
257,0,-257,29,-832.35,40,0,0,235.9000000000001,0.014643526143497891
258,0,-309,27,-830.58,28,0,0,167.89999999999998,0.01466354250907898
259,0,-583,54,-825.54,114,0,0,501.20000000000005,0.014704352882173326
260,0,-450,45,-827.71,111,0,0,395.2,0.014743054111798604
261,0,-584,64,-826.54,155,0,0,341.09999999999997,0.014787068102094863
262,0,-489,44,-825.91,73,0,0,314.0,0.01481348090701633
263,0,-1141,104,-830.75,262,0,0,325.6,0.014874901572863261
264,0,-965,102,-830.8,308,0,0,254.79999999999995,0.014945039351781209
265,0,-501,47,-822.76,82,0,0,228.39999999999998,0.014975660708215502
266,0,-293,28,-822.09,53,0,0,111.79999999999995,0.014994074503580729
267,0,-847,85,-827.27,251,0,0,49.59999999999991,0.015049469073613484
268,0,-803,86,-829.39,232,0,0,-25.600000000000023,0.015104503234227499
269,0,-397,42,-828.38,94,0,0,-159.10000000000002,0.015133232209417554
270,0,-379,39,-822.68,85,0,0,-171.09999999999997,0.015162168542544046
271,0,-688,66,-826.65,180,0,0,-149.09999999999997,0.015206458436118233
272,0,-480,47,-825.9,104,0,0,-133.5,0.01523984432220459
273,0,-534,58,-821.18,129,0,0,-44.700000000000045,0.015276739398638408
274,0,-288,37,-808.63,66,0,0,88.0,0.015302848087416755
275,0,-2075,214,-823.25,666,0,0,-95.89999999999998,0.015459547837575277
276,0,-814,81,-818.84,189,0,0,-173.29999999999995,0.015511848264270359
277,0,-616,65,-818.88,183,0,0,-91.19999999999993,0.015552957786454095
278,0,-265,29,-805.56,34,0,0,12.0,0.015574434399604797
279,0,-211,16,-791.34,0,0,0,12.0,0.01558693806330363
280,0,-272,27,-789.6,48,0,0,15.600000000000023,0.015609103242556254
281,0,-264,27,-773.01,39,0,0,68.39999999999998,0.015627437432607014
282,0,-2570,249,-796.77,740,0,0,-141.5,0.015779542989201017
283,0,-1882,182,-805.36,535,0,0,-337.0,0.0158921840455797
284,0,-366,40,-796.83,74,0,0,-412.5,0.01591937217447493
285,0,-770,79,-800.04,204,0,0,-124.60000000000002,0.015967706309424505
286,0,-1298,138,-805.98,402,0,0,-120.89999999999998,0.016051708658536275
287,0,-1798,176,-812.26,534,0,0,-262.20000000000005,0.016164113812976413
288,0,-322,34,-812.75,72,0,0,-321.69999999999993,0.016186254421869915
289,0,-1097,118,-813.58,338,0,0,-428.9000000000001,0.01625938183731503
290,0,-464,57,-801.94,123,0,0,-458.79999999999995,0.01629903084701962
291,0,-539,64,-790.41,191,0,0,-528.6999999999999,0.01634375406636132
292,0,-403,38,-792.44,87,0,0,-103.0,0.016368785036934747
293,0,-896,86,-784.43,236,0,0,130.4000000000001,0.016420616971121894
294,0,-327,28,-777.58,48,0,0,142.10000000000002,0.016442003515031604
295,0,-790,79,-782.7,212,0,0,9.600000000000023,0.016493423183759053
296,0,-1379,134,-789.89,343,0,0,49.89999999999998,0.016580449144045512
297,0,-381,42,-783.14,77,0,0,309.80000000000007,0.01661100400818719
298,0,-529,54,-764.01,103,0,0,294.79999999999995,0.01664407041337755
299,0,-587,60,-767.69,143,0,0,434.4000000000001,0.0166796252462599
300,0,-492,52,-761.01,142,0,0,450.79999999999995,0.016713804006576537
301,0,-667,72,-763.52,180,0,0,465.4999999999999,0.016776021718978882
302,0,-1703,178,-776.58,525,0,0,118.79999999999995,0.016911717189682856
303,0,-334,36,-771.74,79,0,0,76.39999999999998,0.016939774023161994
304,0,-1340,122,-778.99,286,0,0,-28.800000000000068,0.017025039460923937
305,0,-932,94,-780.77,256,0,0,-41.0,0.017087777786784702
306,0,-310,34,-776.9,77,0,0,74.0,0.017117319968011645
307,0,-254,29,-772.29,48,0,0,-55.0,0.01714065147770776
308,0,-1256,130,-779.56,353,0,0,-107.0,0.017225259674919977
309,0,-1582,172,-787.98,534,0,0,-257.5,0.01733414133389791
310,0,-307,35,-774.34,71,0,0,-236.20000000000005,0.01736371186044481
311,0,-801,70,-778.9,207,0,0,-236.79999999999995,0.01741101801395416
312,0,-696,73,-760.63,191,0,0,-6.100000000000023,0.017457227839363945
313,0,-633,66,-761.38,151,0,0,-92.20000000000005,0.017501848075124952
314,0,-510,59,-751.41,144,0,0,92.10000000000002,0.01754052797953288
315,0,-368,31,-744.52,60,0,0,162.69999999999993,0.01756363656785753
316,0,-842,91,-748.06,227,0,0,2.6000000000000227,0.01761530703968472
317,0,-425,51,-743.37,119,0,0,-27.200000000000045,0.017657391561402214
318,0,-364,41,-745.15,111,0,0,134.70000000000005,0.017686073117785982
319,0,-779,80,-748.36,199,0,0,314.5,0.017742290364371405
320,0,-763,73,-752.05,192,0,0,250.39999999999998,0.01779308577378591
321,0,-317,28,-750.06,33,0,0,312.19999999999993,0.017811976472536722
322,0,-829,101,-755.65,301,0,0,198.20000000000005,0.017877636353174846
323,0,-1224,122,-763.2,317,0,0,169.0,0.01795314848423004
324,0,-398,38,-763.19,82,0,0,97.20000000000005,0.017978981468412612
325,0,-807,78,-766.26,186,0,0,-3.099999999999909,0.018028702868355645
326,0,-942,94,-769.57,279,0,0,40.10000000000002,0.018078981240590413
327,0,-573,63,-770.33,183,0,0,42.39999999999998,0.018114038440916275
328,0,-402,40,-762.7,75,0,0,-50.60000000000002,0.018141671684053208
329,0,-538,51,-758.32,133,0,0,-106.79999999999995,0.018176671001646254
330,0,-397,37,-743.57,70,0,0,-24.600000000000023,0.018203113012843664
331,0,-219,22,-741.63,22,0,0,-63.19999999999993,0.018220078746477762
332,0,-196,17,-723.63,0,0,0,13.399999999999977,0.018233141435517203
333,0,-372,35,-716.37,80,0,0,157.70000000000005,0.01825407836172316
334,0,-252,19,-711.35,7,0,0,161.09999999999997,0.018267689413494534
335,0,-1783,171,-725.09,531,0,0,107.39999999999998,0.018395976622899372
336,0,-579,61,-723.33,150,0,0,153.69999999999993,0.01843958252006107
337,0,-623,61,-721.3,141,0,0,163.5,0.018481252325905695
338,0,-619,68,-712.44,206,0,0,145.60000000000002,0.01852258245150248
339,0,-326,24,-712.78,8,0,0,142.69999999999993,0.018540494243303934
340,0,-223,18,-696.09,7,0,0,123.5,0.018554935455322264
341,0,-764,82,-698.96,257,0,0,59.19999999999993,0.01860865785015954
342,0,-1257,129,-706.87,409,0,0,-110.19999999999993,0.018695077233844334
343,0,-603,62,-708.27,181,0,0,-218.5,0.018733485208617316
344,0,-799,90,-712.53,294,0,0,-287.8,0.018795518610212537
345,0,-386,36,-703.44,79,0,0,-50.5,0.01882270918952094
346,0,-1039,100,-694.18,268,0,0,-132.79999999999995,0.018888184097078112
347,0,-439,51,-695.68,133,0,0,-109.39999999999998,0.018922495378388297
348,0,-635,63,-696.36,179,0,0,-89.30000000000007,0.018963078988922966
349,0,-391,37,-679.23,76,0,0,-117.0,0.01898862871858809
350,0,-381,38,-676.63,71,0,0,-150.19999999999993,0.019017351733313665
351,0,-1015,109,-684.18,276,0,0,-120.79999999999995,0.019132718973689608
352,0,-1365,154,-694.41,444,0,0,-25.5,0.01924559129609002
353,0,-790,84,-693.71,220,0,0,-21.100000000000023,0.019311697085698444
354,0,-767,87,-698.23,258,0,0,36.80000000000007,0.019374593695004782
355,0,-871,80,-699.28,190,0,0,-151.39999999999998,0.019427940713034737
356,0,-541,57,-699.23,166,0,0,-55.60000000000002,0.019464795456992257
357,0,-2830,285,-724.96,863,0,0,-313.1,0.019632464514838324
358,0,-352,34,-725.39,50,0,0,-283.19999999999993,0.019659781787130567
359,0,-1092,112,-730.48,343,0,0,-346.79999999999995,0.019731128348244562
360,0,-636,64,-732.34,161,0,0,-356.5000000000001,0.019787746336725025
361,0,-385,40,-730.35,84,0,0,-268.4,0.0198226930697759
362,0,-367,40,-729.13,74,0,0,-157.80000000000007,0.01985029035144382
363,0,-280,33,-720.52,54,0,0,-88.10000000000002,0.019873488479190404
364,0,-1160,124,-722.47,364,0,0,-130.60000000000002,0.019949348833825854
365,0,-605,66,-723.51,193,0,0,-55.5,0.02001793616347843
366,0,-501,50,-725.59,113,0,0,-101.29999999999995,0.020049737162060207
367,0,-606,60,-723.18,144,0,0,360.20000000000005,0.020087514519691468
