episode,total_steps,episode_reward,episode_length,mean_reward_100,vehicles_processed,total_waiting_time,final_queue_length,convergence_metric,training_time_hours
213,0,-231,21,-195.17,0,0,0,-5.200000000000017,0.01208268337779575
214,0,-204,19,-195.27,0,0,0,-7.800000000000011,0.012106469604704115
215,0,-172,17,-195.17,0,0,0,-6.700000000000017,0.012130545046594408
216,0,-238,23,-195.6,0,0,0,-8.299999999999983,0.012163207199838426
217,0,-194,19,-195.59,0,0,0,-6.099999999999994,0.012189560665024652
218,0,-204,19,-195.53,0,0,0,-6.599999999999994,0.012216780649291145
219,0,-193,18,-195.64,0,0,0,-7.699999999999989,0.012240494026078118
220,0,-205,20,-196.08,0,0,0,-10.099999999999994,0.01226780480808682
221,0,-188,18,-195.96,0,0,0,-5.200000000000017,0.012293372220463223
222,0,-216,21,-196.3,0,0,0,-5.900000000000006,0.012338823411199781
223,0,-248,23,-196.8,0,0,0,-3.799999999999983,0.01238702138264974
224,0,-188,18,-196.52,0,0,0,-1.1999999999999886,0.01243350002500746
225,0,-156,16,-196.25,0,0,0,-0.6999999999999886,0.0124543739689721
226,0,-200,20,-196.54,0,0,0,7.5,0.01248489605055915
227,0,-188,18,-196.65,0,0,0,5.900000000000006,0.012512318028344049
228,0,-171,16,-196.42,0,0,0,10.799999999999983,0.012537349528736539
229,0,-172,17,-196.53,0,0,0,12.300000000000011,0.012559813790851169
230,0,-260,25,-196.97,0,0,0,8.0,0.012594975233078003
231,0,-255,25,-197.96,0,0,0,-3.0999999999999943,0.012628938423262702
232,0,-161,16,-197.96,0,0,0,4.599999999999994,0.012650857037968106
233,0,-183,18,-197.4,0,0,0,12.799999999999983,0.01267442888683743
234,0,-217,22,-197.41,0,0,0,8.299999999999983,0.012703247997495863
235,0,-304,29,-198.62,0,0,0,-8.099999999999994,0.012737832334306505
236,0,-182,17,-198.73,0,0,0,-10.100000000000023,0.01275737292236752
237,0,-188,18,-198.56,0,0,0,-10.700000000000017,0.012778919008043078
238,0,-204,19,-198.87,0,0,0,-17.299999999999983,0.012803023921118843
239,0,-150,15,-197.66,0,0,0,-17.200000000000017,0.012824551198217604
240,0,-210,20,-198.04,0,0,0,-6.700000000000017,0.012895563840866089
241,0,-227,22,-198.43,0,0,0,2.8000000000000114,0.01294206698735555
242,0,-199,19,-198.81,0,0,0,-6.5,0.012979069219695197
243,0,-238,23,-199.37,0,0,0,-18.5,0.013015877803166707
244,0,-201,21,-199.22,0,0,0,-14.0,0.013049103286531236
245,0,-204,19,-199.65,0,0,0,10.799999999999983,0.01307648605770535
246,0,-194,19,-199.22,0,0,0,7.800000000000011,0.01309919085767534
247,0,-183,18,-199.45,0,0,0,8.300000000000011,0.013122133215268453
248,0,-205,20,-199.57,0,0,0,11.5,0.013147706124517653
249,0,-215,20,-199.68,0,0,0,2.8000000000000114,0.013174215290281508
250,0,-199,19,-199.73,0,0,0,-1.0999999999999943,0.013197240564558241
251,0,-199,19,-199.73,0,0,0,-1.0999999999999943,0.013223681251207988
252,0,-226,21,-200.33,0,0,0,0.0,0.013251442048284743
253,0,-172,17,-200.44,0,0,0,12.099999999999994,0.013273261388142903
254,0,-205,20,-200.72,0,0,0,10.100000000000023,0.013294583691491021
255,0,-161,16,-200.5,0,0,0,4.400000000000006,0.013315448032485114
256,0,-161,16,-200.23,0,0,0,8.900000000000006,0.01333545532491472
257,0,-161,16,-199.41,0,0,0,10.599999999999994,0.013359385993745592
258,0,-183,18,-199.41,0,0,0,12.900000000000006,0.013443346950742934
259,0,-194,19,-199.52,0,0,0,21.5,0.013478914896647135
260,0,-227,22,-199.75,0,0,0,17.599999999999994,0.013509152399169074
261,0,-183,18,-199.69,0,0,0,16.399999999999977,0.01353341089354621
262,0,-232,22,-200.19,0,0,0,18.5,0.013563506868150499
263,0,-216,21,-200.96,0,0,0,7.5,0.013594660427835253
264,0,-194,19,-200.85,0,0,0,9.0,0.01361977563963996
265,0,-210,20,-200.96,0,0,0,-0.19999999999998863,0.013642711573176914
266,0,-172,17,-200.52,0,0,0,-4.599999999999994,0.013661977781189813
267,0,-172,17,-200.09,0,0,0,-7.900000000000006,0.013686735563808018
268,0,-189,19,-199.81,0,0,0,-10.700000000000017,0.013708904319339328
269,0,-193,18,-199.59,0,0,0,-12.700000000000017,0.013731718924310472
270,0,-160,15,-199.09,0,0,0,-3.1999999999999886,0.013752822743521796
271,0,-172,17,-198.65,0,0,0,-3.6999999999999886,0.01377687480714586
272,0,-194,19,-198.43,0,0,0,0.700000000000017,0.013801656299167209
273,0,-183,18,-198.38,0,0,0,8.400000000000006,0.013827298680941263
274,0,-183,18,-198.27,0,0,0,8.399999999999977,0.013852684100468953
275,0,-204,19,-198.03,0,0,0,13.900000000000006,0.01387689491113027
276,0,-183,18,-198.05,0,0,0,13.899999999999977,0.013901336126857334
277,0,-177,17,-197.99,0,0,0,14.5,0.013927979138162402
278,0,-195,20,-198.32,0,0,0,14.5,0.014011756115489537
279,0,-172,17,-197.78,0,0,0,16.5,0.014045989447169834
280,0,-204,19,-197.88,0,0,0,5.400000000000006,0.014073470499780444
281,0,-237,22,-197.98,0,0,0,-2.1999999999999886,0.014106285307142469
282,0,-194,19,-197.98,0,0,0,-6.0,0.014132804407013788
283,0,-160,15,-197.65,0,0,0,-7.0,0.014152805076705084
284,0,-193,18,-197.92,0,0,0,-9.099999999999994,0.014178176389800177
285,0,-183,18,-198.04,0,0,0,-7.600000000000023,0.014202298257086013
286,0,-172,17,-197.61,0,0,0,-5.399999999999977,0.014224363499217563
287,0,-216,21,-197.95,0,0,0,-8.799999999999983,0.014255945947435168
288,0,-221,21,-198.17,0,0,0,-10.799999999999983,0.014286065565215217
289,0,-161,16,-197.19,0,0,0,-11.799999999999983,0.014307739271057976
290,0,-172,17,-197.13,0,0,0,-4.200000000000017,0.014328601823912726
291,0,-215,20,-197.12,0,0,0,4.5,0.014354921049541898
292,0,-152,17,-196.7,0,0,0,8.699999999999989,0.0143754909435908
293,0,-145,15,-196.1,0,0,0,7.900000000000006,0.014398808148172166
294,0,-182,17,-195.82,0,0,0,10.0,0.014420408540301853
295,0,-205,20,-196.04,0,0,0,5.700000000000017,0.01444353613588545
296,0,-205,20,-196.43,0,0,0,1.299999999999983,0.014472507039705913
297,0,-226,21,-196.53,0,0,0,4.199999999999989,0.014499951799710592
298,0,-204,19,-196.8,0,0,0,8.5,0.01452648957570394
299,0,-194,19,-196.58,0,0,0,4.099999999999994,0.01455436540974511
300,0,-221,21,-196.74,0,0,0,-4.0,0.014650371869405111
301,0,-182,17,-196.29,0,0,0,-2.9000000000000057,0.014687630004352994
302,0,-200,20,-196.5,0,0,0,-11.900000000000006,0.014720830851131015
303,0,-215,20,-196.72,0,0,0,-20.400000000000006,0.014752334753672281
304,0,-171,16,-196.49,0,0,0,-20.400000000000006,0.014774506092071532
305,0,-195,20,-196.61,0,0,0,-17.200000000000017,0.014806645446353489
306,0,-238,23,-197.05,0,0,0,-17.19999999999999,0.014841299255688984
307,0,-205,20,-196.94,0,0,0,-14.099999999999994,0.01486565437581804
308,0,-177,17,-196.83,0,0,0,-13.100000000000023,0.014887016614278157
309,0,-199,19,-196.83,0,0,0,-10.300000000000011,0.014914397398630779
310,0,-193,18,-196.83,0,0,0,-2.5999999999999943,0.014938505159484016
311,0,-161,16,-196.12,0,0,0,-3.8000000000000114,0.014964473512437609
312,0,-183,18,-196.01,0,0,0,2.700000000000017,0.014983016120062934
313,0,-172,17,-195.42,0,0,0,14.0,0.015007819202211168
314,0,-199,19,-195.37,0,0,0,10.100000000000023,0.015033368269602458
315,0,-211,21,-195.76,0,0,0,7.5,0.01506141761938731
316,0,-177,17,-195.15,0,0,0,16.900000000000006,0.01508567730585734
317,0,-166,16,-194.87,0,0,0,18.69999999999999,0.015110107858975728
318,0,-182,17,-194.65,0,0,0,15.5,0.015169567002190484
319,0,-232,22,-195.04,0,0,0,12.700000000000017,0.015200352470080059
320,0,-193,18,-194.92,0,0,0,9.900000000000006,0.015240238706270854
321,0,-151,16,-194.55,0,0,0,8.800000000000011,0.015264210171169705
